events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('F', 'a'), ('E', 'a'), ('I', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('F', 'c'), ('G', 'c'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('F', 'c'), ('A', 'a'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('D', 'c'))",bbo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('F', 'c'), ('H', 'a'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('G', 'a'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('G', 'a'))",bbc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('G', 'a'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('F', 'c'), ('A', 'c'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('H', 'c'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('F', 'c'), ('J', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('F', 'c'), ('E', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('F', 'c'), ('J', 'a'))",bbo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('F', 'c'), ('E', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('F', 'c'), ('I', 'a'))",bbo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('F', 'c'), ('I', 'a'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('F', 'c'), ('I', 'c'))",bbo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('I', 'c'), ('A', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('D', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('D', 'c'))",cco,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('I', 'c'), ('D', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('G', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('G', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('I', 'c'), ('A', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('I', 'c'), ('A', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('A', 'c'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('I', 'c'), ('H', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('I', 'c'), ('H', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('I', 'c'), ('G', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('G', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('G', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('G', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('E', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('E', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('I', 'c'), ('J', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('J', 'a'))",coo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('I', 'c'), ('J', 'a'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('J', 'a'))",ccc,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('I', 'c'), ('E', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('E', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",obc,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",cbb,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('F', 'c'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('I', 'c'), ('D', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('I', 'c'), ('H', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('J', 'c'))",ccc,18,0,0.18811881188118812,0,169.4950495049505
"(('F', 'a'), ('I', 'c'), ('I', 'a'))",ccb,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('I', 'c'), ('I', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'c'), ('A', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('A', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'c'), ('A', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('G', 'a'))",cob,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('G', 'a'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('E', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'c'), ('E', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'c'), ('E', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('E', 'a'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'c'), ('J', 'a'))",cob,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'c'), ('J', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('E', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('E', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'c'), ('F', 'c'))",cbb,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('F', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('F', 'c'))",obo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('J', 'c'), ('F', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'c'), ('F', 'c'))",obc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'c'), ('D', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'c'), ('D', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'c'), ('D', 'c'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'a'), ('J', 'c'), ('H', 'a'))",ooo,17,0,0.1782178217821782,0,160.57425742574256
"(('F', 'a'), ('J', 'c'), ('A', 'c'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'c'), ('H', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'c'), ('G', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'c'), ('I', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'a'), ('D', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'a'), ('D', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'a'), ('A', 'a'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('A', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('A', 'a'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('A', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('D', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('D', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('D', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'a'), ('H', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('H', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('H', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('G', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('G', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'a'), ('A', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'a'), ('A', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('J', 'a'), ('H', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('H', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('H', 'c'))",coo,21,0,0.21782178217821782,0,196.25742574257424
"(('F', 'a'), ('J', 'a'), ('G', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'a'), ('E', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('J', 'a'), ('E', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('E', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('E', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('F', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('F', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('J', 'a'), ('F', 'c'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('F', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('I', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('J', 'a'), ('I', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('J', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('J', 'a'), ('I', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'c'), ('H', 'c'), ('E', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('E', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('E', 'c'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'c'), ('H', 'c'), ('D', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('D', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('D', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('A', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('A', 'a'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'c'), ('H', 'c'), ('A', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('A', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('D', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('D', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('D', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('D', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('H', 'a'))",cob,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'c'), ('H', 'c'), ('G', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('G', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'c'), ('H', 'c'), ('G', 'a'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('J', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('J', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('J', 'c'))",ooc,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'c'), ('H', 'c'), ('J', 'c'))",ooo,19,0,0.19801980198019803,0,178.41584158415841
"(('F', 'c'), ('H', 'c'), ('G', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'c'), ('H', 'c'), ('G', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('G', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('J', 'a'))",ccc,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'c'), ('H', 'c'), ('J', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('I', 'a'))",ccc,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'c'), ('H', 'c'), ('I', 'a'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('I', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('I', 'a'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'c'), ('H', 'c'), ('I', 'c'))",ccc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'c'), ('H', 'c'), ('I', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'c'), ('H', 'c'), ('I', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('F', 'a'))",obo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'c'), ('H', 'c'), ('F', 'a'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'c'), ('H', 'c'), ('E', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'c'), ('H', 'c'), ('E', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('D', 'a'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('G', 'a'), ('D', 'a'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('G', 'a'), ('A', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('A', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('H', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('H', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('G', 'a'), ('J', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('J', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('E', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('E', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('G', 'a'), ('J', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('J', 'a'))",ccc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('G', 'a'), ('J', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('G', 'a'), ('E', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('G', 'a'), ('E', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('I', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('G', 'a'), ('I', 'a'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('G', 'a'), ('I', 'c'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('I', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('F', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('G', 'a'), ('D', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('G', 'a'), ('G', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('G', 'a'), ('F', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('G', 'a'), ('F', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('J', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('J', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('J', 'c'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('H', 'c'), ('J', 'c'))",ccc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('J', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('D', 'a'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'a'), ('H', 'c'), ('D', 'a'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('D', 'a'))",cco,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('A', 'a'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('A', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('A', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('D', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('D', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('F', 'a'), ('H', 'c'), ('D', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('H', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('H', 'a'))",cob,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('G', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('G', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('G', 'a'))",obc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('G', 'a'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('A', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('A', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('G', 'c'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('G', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('G', 'c'))",obo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'a'), ('H', 'c'), ('E', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('E', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('E', 'a'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",coo,15,0,0.15841584158415842,0,142.73267326732673
"(('F', 'a'), ('H', 'c'), ('J', 'a'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('E', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('E', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('E', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('E', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('I', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('I', 'a'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('I', 'a'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('F', 'a'), ('H', 'c'), ('I', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('F', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('F', 'c'))",obo,21,0,0.21782178217821782,0,196.25742574257424
"(('F', 'a'), ('H', 'c'), ('F', 'c'))",obc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('F', 'c'))",cbb,11,0,0.1188118811881188,0,107.04950495049505
"(('F', 'a'), ('H', 'c'), ('I', 'c'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('F', 'a'), ('H', 'c'), ('I', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('I', 'c'))",ccc,13,0,0.13861386138613863,0,124.8910891089109
"(('F', 'a'), ('H', 'c'), ('I', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('F', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('F', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('F', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('A', 'c'))",cob,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('H', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('H', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('G', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('G', 'c'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('G', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('G', 'c'))",obo,16,0,0.16831683168316833,0,151.65346534653466
"(('G', 'a'), ('A', 'a'), ('I', 'a'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('G', 'a'), ('A', 'a'), ('I', 'a'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('I', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('I', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('I', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('I', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('I', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('G', 'a'), ('A', 'a'), ('D', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('D', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('D', 'c'))",ooc,15,0,0.15841584158415842,0,142.73267326732673
"(('G', 'a'), ('A', 'a'), ('H', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('H', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('G', 'a'), ('A', 'a'), ('H', 'a'))",ooc,14,0,0.1485148514851485,0,133.8118811881188
"(('G', 'a'), ('A', 'a'), ('G', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('G', 'a'), ('A', 'a'), ('J', 'c'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('G', 'a'), ('A', 'a'), ('J', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('J', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('G', 'a'), ('A', 'a'), ('E', 'a'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('G', 'a'), ('A', 'a'), ('J', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('G', 'a'), ('A', 'a'), ('J', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
